attribute_0,avg_marks,min_marks,max_marks,surrounding_environment,level_of_comfortable_zone_for_student,university_contribution_in_paper_setting,stud_contribution_in_fighting_for_exam,stud_teacher_contribution_in_learning,gender,location,pg_sem_2,pg_sem_3,travel_time,study_hours,classattentiveness,extratutions,teachinglearninggap,examenvironment,ownstudynotes,time_on_socialmedia,use_online_course,familymotivation,expertmotivation,friendsmotivation,health_issues,inappropriate_yllabus,family_responsiblities,festival_holidays,financial_status,incentive_programs,exam_stress,overall_pg_performance,pg_sem_4_10_classes,pg_class_coded,pg_class_coded_cat
1842.0,87.11111111,63.83333333,66.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,78.83333333,70.54333333,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1843.0,86.93333333,63.7,66.7,3.0,9.0,5.0,4.0,5.0,2.0,1.0,78.7,70.41,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1844.0,91.33333333,67.0,70.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,82.0,73.71,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,3
1845.0,89.0,65.25,68.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.25,71.96,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1846.0,76.33333333,50.5,69.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,85.5,73.21,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1847.0,76.38095238,50.53571429,69.53571429,3.0,9.0,5.0,4.0,5.0,2.0,1.0,85.53571429,73.24571429,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1848.0,83.13333333,55.6,74.6,3.0,9.0,5.0,4.0,5.0,2.0,1.0,90.6,78.31,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1849.0,83.66666667,56.0,75.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,91.0,78.71,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1850.0,84.33333333,56.5,75.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,91.5,79.21,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1851.0,84.55555556,56.66666667,75.66666667,3.0,9.0,5.0,4.0,5.0,2.0,1.0,91.66666667,79.37666667,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1852.0,84.40740741,56.55555556,75.55555556,3.0,9.0,5.0,4.0,5.0,2.0,1.0,91.55555556,79.26555556,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1853.0,85.33333333,57.25,76.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.25,79.96,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1854.0,90.66666667,61.25,80.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,96.25,83.96,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
1855.0,85.33333333,57.25,76.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.25,79.96,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1856.0,85.14285714,57.10714286,76.10714286,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.10714286,79.81714286,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1857.0,85.18518519,57.13888889,76.13888889,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.13888889,79.84888889,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1858.0,85.2,57.15,76.15,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.15,79.86,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1859.0,91.0,61.5,80.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,96.5,84.21,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
1860.0,86.11111111,57.83333333,76.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.83333333,80.54333333,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1861.0,85.93333333,57.7,76.7,3.0,9.0,5.0,4.0,5.0,2.0,1.0,92.7,80.41,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1862.0,90.33333333,61.0,80.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,96.0,83.71,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,3
1863.0,88.0,59.25,78.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,94.25,81.96,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,6.0,2
1864.0,60.0,39.5,52.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,63.5,63.64,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,1
1865.0,60.04761905,39.53571429,52.53571429,3.0,9.0,5.0,4.0,5.0,2.0,1.0,63.53571429,63.67571429,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,1
1866.0,66.8,44.6,57.6,3.0,9.0,5.0,4.0,5.0,2.0,1.0,68.6,68.74,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1867.0,67.33333333,45.0,58.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,69.0,69.14,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1868.0,68.0,45.5,58.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,69.5,69.64,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1869.0,68.22222222,45.66666667,58.66666667,3.0,9.0,5.0,4.0,5.0,2.0,1.0,69.66666667,69.80666667,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1870.0,68.07407407,45.55555556,58.55555556,3.0,9.0,5.0,4.0,5.0,2.0,1.0,69.55555556,69.69555556,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1871.0,69.0,46.25,59.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.25,70.39,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1872.0,74.33333333,50.25,63.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,74.25,74.39,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1873.0,69.0,46.25,59.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.25,70.39,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1874.0,68.80952381,46.10714286,59.10714286,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.10714286,70.24714286,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1875.0,68.85185185,46.13888889,59.13888889,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.13888889,70.27888889,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1876.0,68.86666667,46.15,59.15,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.15,70.29,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1877.0,74.66666667,50.5,63.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,74.5,74.64,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1878.0,69.77777778,46.83333333,59.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.83333333,70.97333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1879.0,69.6,46.7,59.7,3.0,9.0,5.0,4.0,5.0,2.0,1.0,70.7,70.84,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1880.0,74.0,50.0,63.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,74.0,74.14,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1881.0,71.66666667,48.25,61.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,72.25,72.39,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1882.0,67.0,45.5,52.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,74.5,72.36,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,1
1883.0,67.04761905,45.53571429,52.53571429,3.0,9.0,5.0,4.0,5.0,2.0,1.0,74.53571429,72.39571429,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,1
1884.0,73.8,50.6,57.6,3.0,9.0,5.0,4.0,5.0,2.0,1.0,79.6,77.46,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1885.0,74.33333333,51.0,58.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.0,77.86,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1886.0,75.0,51.5,58.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.5,78.36,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1887.0,75.22222222,51.66666667,58.66666667,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.66666667,78.52666667,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1888.0,75.07407407,51.55555556,58.55555556,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.55555556,78.41555556,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1889.0,76.0,52.25,59.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.25,79.11,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1890.0,81.33333333,56.25,63.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,85.25,83.11,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1891.0,76.0,52.25,59.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.25,79.11,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1892.0,76.0,52.25,59.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.25,79.11,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1893.0,75.80952381,52.10714286,59.10714286,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.10714286,78.96714286,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1894.0,75.85185185,52.13888889,59.13888889,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.13888889,78.99888889,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1895.0,75.86666667,52.15,59.15,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.15,79.01,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1896.0,81.66666667,56.5,63.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,85.5,83.36,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1897.0,76.77777778,52.83333333,59.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.83333333,79.69333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1898.0,76.6,52.7,59.7,3.0,9.0,5.0,4.0,5.0,2.0,1.0,81.7,79.56,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1899.0,81.0,56.0,63.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,85.0,82.86,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1900.0,78.66666667,54.25,61.25,3.0,9.0,5.0,4.0,5.0,2.0,1.0,83.25,81.11,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,2
1901.0,66.83333333,40.0,56.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,73.5,62.425,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1902.0,66.88095238,40.03571429,56.03571429,3.0,9.0,5.0,4.0,5.0,2.0,1.0,73.53571429,62.46071429,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1903.0,73.63333333,45.1,61.1,3.0,9.0,5.0,4.0,5.0,2.0,1.0,78.6,67.525,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1904.0,74.16666667,45.5,61.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,79.0,67.925,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1905.0,74.83333333,46.0,62.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,79.5,68.425,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1906.0,75.05555556,46.16666667,62.16666667,3.0,9.0,5.0,4.0,5.0,2.0,1.0,79.66666667,68.59166667,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1907.0,74.90740741,46.05555556,62.05555556,3.0,9.0,5.0,4.0,5.0,2.0,1.0,79.55555556,68.48055556,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1908.0,75.83333333,46.75,62.75,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.25,69.175,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1909.0,81.16666667,50.75,66.75,3.0,9.0,5.0,4.0,5.0,2.0,1.0,84.25,73.175,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3
1910.0,75.83333333,46.75,62.75,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.25,69.175,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1911.0,75.64285714,46.60714286,62.60714286,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.10714286,69.03214286,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1912.0,75.68518519,46.63888889,62.63888889,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.13888889,69.06388889,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1913.0,75.7,46.65,62.65,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.15,69.075,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,2
1914.0,81.5,51.0,67.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,84.5,73.425,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3
1915.0,76.61111111,47.33333333,63.33333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.83333333,69.75833333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3
1916.0,76.43333333,47.2,63.2,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.7,69.625,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3
1917.0,80.83333333,50.5,66.5,3.0,9.0,5.0,4.0,5.0,2.0,1.0,84.0,72.925,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3
1918.0,78.5,48.75,64.75,3.0,9.0,5.0,4.0,5.0,2.0,1.0,82.25,71.175,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3
1919.0,63.77777778,41.83333333,53.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,69.5,67.97333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1
1920.0,63.82539683,41.86904762,53.86904762,3.0,9.0,5.0,4.0,5.0,2.0,1.0,69.53571429,68.00904762,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1
1921.0,70.57777778,46.93333333,58.93333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,74.6,73.07333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1922.0,71.11111111,47.33333333,59.33333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,75.0,73.47333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1923.0,71.77777778,47.83333333,59.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,75.5,73.97333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1924.0,72.0,48.0,60.0,3.0,9.0,5.0,4.0,5.0,2.0,1.0,75.66666667,74.14,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1925.0,71.85185185,47.88888889,59.88888889,3.0,9.0,5.0,4.0,5.0,2.0,1.0,75.55555556,74.02888889,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1926.0,72.77777778,48.58333333,60.58333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,76.25,74.72333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1927.0,78.11111111,52.58333333,64.58333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.25,78.72333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1928.0,72.77777778,48.58333333,60.58333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,76.25,74.72333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1929.0,72.77777778,48.58333333,60.58333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,76.25,74.72333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1930.0,72.58730159,48.44047619,60.44047619,3.0,9.0,5.0,4.0,5.0,2.0,1.0,76.10714286,74.58047619,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1931.0,72.62962963,48.47222222,60.47222222,3.0,9.0,5.0,4.0,5.0,2.0,1.0,76.13888889,74.61222222,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1932.0,72.64444444,48.48333333,60.48333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,76.15,74.62333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
1933.0,78.44444444,52.83333333,64.83333333,3.0,9.0,5.0,4.0,5.0,2.0,1.0,80.5,78.97333333,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
